지점,지점명,일시,최다풍향(16방위)
119,수원,2021-03-10,110
119,수원,2021-03-11,250
119,수원,2021-03-12,50
119,수원,2021-03-13,270
119,수원,2021-03-14,270
119,수원,2021-03-15,250
119,수원,2021-03-16,270
119,수원,2021-03-17,290
119,수원,2021-03-18,230
119,수원,2021-03-19,140
119,수원,2021-03-20,270
119,수원,2021-03-21,290
119,수원,2021-03-22,270
119,수원,2021-03-23,140
119,수원,2021-03-24,140
119,수원,2021-03-25,270
119,수원,2021-03-26,250
119,수원,2021-03-27,90
119,수원,2021-03-28,230
119,수원,2021-03-29,270
119,수원,2021-03-30,270
119,수원,2021-03-31,270
119,수원,2021-04-01,110
119,수원,2021-04-02,90
119,수원,2021-04-03,90
119,수원,2021-04-04,50
119,수원,2021-04-05,110
119,수원,2021-04-06,270
119,수원,2021-04-07,290
119,수원,2021-04-08,270
119,수원,2021-04-09,90
119,수원,2021-04-10,270
119,수원,2021-04-11,270
119,수원,2021-04-12,140
119,수원,2021-04-13,270
119,수원,2021-04-14,290
119,수원,2021-04-15,140
119,수원,2021-04-16,250
119,수원,2021-04-17,270
119,수원,2021-04-18,270
119,수원,2021-04-19,270
119,수원,2021-04-20,250
119,수원,2021-04-21,290
119,수원,2021-04-22,250
119,수원,2021-04-23,90
119,수원,2021-04-24,110
119,수원,2021-04-25,90
119,수원,2021-04-26,290
119,수원,2021-04-27,250
119,수원,2021-04-28,270
119,수원,2021-04-29,290
119,수원,2021-04-30,250
119,수원,2021-05-01,270
119,수원,2021-05-02,320
119,수원,2021-05-03,270
119,수원,2021-05-04,90
119,수원,2021-05-05,270
119,수원,2021-05-06,180
119,수원,2021-05-07,250
119,수원,2021-05-08,250
119,수원,2021-05-09,270
119,수원,2021-05-10,160
119,수원,2021-05-11,110
119,수원,2021-05-12,90
119,수원,2021-05-13,270
119,수원,2021-05-14,250
119,수원,2021-05-15,110
119,수원,2021-05-16,90
119,수원,2021-05-17,50
119,수원,2021-05-18,250
119,수원,2021-05-19,290
119,수원,2021-05-20,90
119,수원,2021-05-21,270
119,수원,2021-05-22,270
119,수원,2021-05-23,290
119,수원,2021-05-24,270
119,수원,2021-05-25,250
119,수원,2021-05-26,140
119,수원,2021-05-27,250
119,수원,2021-05-28,270
119,수원,2021-05-29,270
119,수원,2021-05-30,90
119,수원,2021-05-31,160
119,수원,2021-06-01,320
119,수원,2021-06-02,160
119,수원,2021-06-03,140
119,수원,2021-06-04,250
119,수원,2021-06-05,160
119,수원,2021-06-06,180
119,수원,2021-06-07,160
119,수원,2021-06-08,290
119,수원,2021-06-09,160
119,수원,2021-06-10,140
119,수원,2021-06-11,250
119,수원,2021-06-12,250
119,수원,2021-06-13,250
119,수원,2021-06-14,250
119,수원,2021-06-15,90
119,수원,2021-06-16,90
119,수원,2021-06-17,110
119,수원,2021-06-18,250
119,수원,2021-06-19,290
119,수원,2021-06-20,160
119,수원,2021-06-21,290
119,수원,2021-06-22,110
119,수원,2021-06-23,90
119,수원,2021-06-24,90
119,수원,2021-06-25,250
119,수원,2021-06-26,110
119,수원,2021-06-27,70
119,수원,2021-06-28,90
119,수원,2021-06-29,250
119,수원,2021-06-30,250
119,수원,2021-07-01,320
119,수원,2021-07-02,110
119,수원,2021-07-03,90
119,수원,2021-07-04,180
119,수원,2021-07-05,270
119,수원,2021-07-06,250
119,수원,2021-07-07,110
119,수원,2021-07-08,270
119,수원,2021-07-09,270
119,수원,2021-07-10,250
119,수원,2021-07-11,250
119,수원,2021-07-12,140
119,수원,2021-07-13,160
119,수원,2021-07-14,200
119,수원,2021-07-15,250
119,수원,2021-07-16,110
119,수원,2021-07-17,110
119,수원,2021-07-18,110
119,수원,2021-07-19,110
119,수원,2021-07-20,110
119,수원,2021-07-21,140
119,수원,2021-07-22,110
119,수원,2021-07-23,140
119,수원,2021-07-24,140
119,수원,2021-07-25,140
119,수원,2021-07-26,110
119,수원,2021-07-27,140
119,수원,2021-07-28,110
119,수원,2021-07-29,250
119,수원,2021-07-30,270
119,수원,2021-07-31,250
119,수원,2021-08-01,250
119,수원,2021-08-02,180
119,수원,2021-08-03,250
119,수원,2021-08-04,200
119,수원,2021-08-05,250
119,수원,2021-08-06,250
119,수원,2021-08-07,270
119,수원,2021-08-08,110
119,수원,2021-08-09,290
119,수원,2021-08-10,270
119,수원,2021-08-11,320
119,수원,2021-08-12,290
119,수원,2021-08-13,90
119,수원,2021-08-14,70
119,수원,2021-08-15,110
119,수원,2021-08-16,110
119,수원,2021-08-17,50
119,수원,2021-08-18,70
119,수원,2021-08-19,110
119,수원,2021-08-20,160
119,수원,2021-08-21,250
119,수원,2021-08-22,250
119,수원,2021-08-23,90
119,수원,2021-08-24,90
119,수원,2021-08-25,140
119,수원,2021-08-26,160
119,수원,2021-08-27,140
119,수원,2021-08-28,250
119,수원,2021-08-29,270
119,수원,2021-08-30,270
119,수원,2021-08-31,90
119,수원,2021-09-01,50
119,수원,2021-09-02,90
119,수원,2021-09-03,50
119,수원,2021-09-04,90
119,수원,2021-09-05,90
119,수원,2021-09-06,110
119,수원,2021-09-07,110
119,수원,2021-09-08,290
119,수원,2021-09-09,250
119,수원,2021-09-10,270
119,수원,2021-09-11,270
119,수원,2021-09-12,270
119,수원,2021-09-13,110
119,수원,2021-09-14,90
119,수원,2021-09-15,90
119,수원,2021-09-16,90
119,수원,2021-09-17,50
119,수원,2021-09-18,270
119,수원,2021-09-19,110
119,수원,2021-09-20,140
119,수원,2021-09-21,140
119,수원,2021-09-22,270
119,수원,2021-09-23,270
119,수원,2021-09-24,110
119,수원,2021-09-25,90
119,수원,2021-09-26,110
119,수원,2021-09-27,90
119,수원,2021-09-28,90
119,수원,2021-09-29,270
119,수원,2021-09-30,290
119,수원,2021-10-01,270
119,수원,2021-10-02,140
119,수원,2021-10-03,110
119,수원,2021-10-04,230
119,수원,2021-10-05,250
119,수원,2021-10-06,90
119,수원,2021-10-07,250
119,수원,2021-10-08,90
119,수원,2021-10-09,90
119,수원,2021-10-10,320
119,수원,2021-10-11,50
119,수원,2021-10-12,110
119,수원,2021-10-13,110
119,수원,2021-10-14,270
119,수원,2021-10-15,340
119,수원,2021-10-16,320
119,수원,2021-10-17,320
119,수원,2021-10-18,140
119,수원,2021-10-19,320
119,수원,2021-10-20,250
119,수원,2021-10-21,290
119,수원,2021-10-22,320
119,수원,2021-10-23,290
119,수원,2021-10-24,270
119,수원,2021-10-25,320
119,수원,2021-10-26,110
119,수원,2021-10-27,320
119,수원,2021-10-28,20
119,수원,2021-10-29,90
119,수원,2021-10-30,90
119,수원,2021-10-31,270
119,수원,2021-11-01,270
119,수원,2021-11-02,290
119,수원,2021-11-03,290
119,수원,2021-11-04,160
119,수원,2021-11-05,90
119,수원,2021-11-06,290
119,수원,2021-11-07,110
119,수원,2021-11-08,140
119,수원,2021-11-09,340
119,수원,2021-11-10,290
119,수원,2021-11-11,290
119,수원,2021-11-12,320
119,수원,2021-11-13,110
119,수원,2021-11-14,90
119,수원,2021-11-15,250
119,수원,2021-11-16,270
119,수원,2021-11-17,110
119,수원,2021-11-18,140
119,수원,2021-11-19,110
119,수원,2021-11-20,140
119,수원,2021-11-21,140
119,수원,2021-11-22,320
119,수원,2021-11-23,320
119,수원,2021-11-24,110
119,수원,2021-11-25,320
119,수원,2021-11-26,320
119,수원,2021-11-27,290
119,수원,2021-11-28,320
119,수원,2021-11-29,140
119,수원,2021-11-30,140
119,수원,2021-12-01,290
119,수원,2021-12-02,160
119,수원,2021-12-03,290
119,수원,2021-12-04,320
119,수원,2021-12-05,320
119,수원,2021-12-06,290
119,수원,2021-12-07,290
119,수원,2021-12-08,290
119,수원,2021-12-09,90
119,수원,2021-12-10,110
119,수원,2021-12-11,250
119,수원,2021-12-12,320
119,수원,2021-12-13,320
119,수원,2021-12-14,140
119,수원,2021-12-15,160
119,수원,2021-12-16,250
119,수원,2021-12-17,290
119,수원,2021-12-18,140
119,수원,2021-12-19,110
119,수원,2021-12-20,140
119,수원,2021-12-21,320
119,수원,2021-12-22,270
119,수원,2021-12-23,270
119,수원,2021-12-24,290
119,수원,2021-12-25,320
119,수원,2021-12-26,320
119,수원,2021-12-27,160
119,수원,2021-12-28,90
119,수원,2021-12-29,290
119,수원,2021-12-30,320
119,수원,2021-12-31,320
119,수원,2022-01-01,140
119,수원,2022-01-02,250
119,수원,2022-01-03,290
119,수원,2022-01-04,320
119,수원,2022-01-05,270
119,수원,2022-01-06,270
119,수원,2022-01-07,270
119,수원,2022-01-08,250
119,수원,2022-01-09,290
119,수원,2022-01-10,270
119,수원,2022-01-11,290
119,수원,2022-01-12,320
119,수원,2022-01-13,320
119,수원,2022-01-14,290
119,수원,2022-01-15,140
119,수원,2022-01-16,270
119,수원,2022-01-17,320
119,수원,2022-01-18,290
119,수원,2022-01-19,320
119,수원,2022-01-20,270
119,수원,2022-01-21,290
119,수원,2022-01-22,290
119,수원,2022-01-23,290
119,수원,2022-01-24,90
119,수원,2022-01-25,270
119,수원,2022-01-26,290
119,수원,2022-01-27,320
119,수원,2022-01-28,320
119,수원,2022-01-29,320
119,수원,2022-01-30,290
119,수원,2022-01-31,140
119,수원,2022-02-01,270
119,수원,2022-02-02,270
119,수원,2022-02-03,320
119,수원,2022-02-04,290
119,수원,2022-02-05,290
119,수원,2022-02-06,270
119,수원,2022-02-07,320
119,수원,2022-02-08,270
119,수원,2022-02-09,250
119,수원,2022-02-10,270
119,수원,2022-02-11,290
119,수원,2022-02-12,270
119,수원,2022-02-13,290
119,수원,2022-02-14,270
119,수원,2022-02-15,290
119,수원,2022-02-16,320
119,수원,2022-02-17,320
119,수원,2022-02-18,290
119,수원,2022-02-19,270
119,수원,2022-02-20,320
119,수원,2022-02-21,270
119,수원,2022-02-22,320
119,수원,2022-02-23,320
119,수원,2022-02-24,290
119,수원,2022-02-25,140
119,수원,2022-02-26,230
119,수원,2022-02-27,250
119,수원,2022-02-28,140
119,수원,2022-03-01,270
119,수원,2022-03-02,270
119,수원,2022-03-03,290
119,수원,2022-03-04,230
119,수원,2022-03-05,290
119,수원,2022-03-06,290
119,수원,2022-03-07,250
119,수원,2022-03-08,270
119,수원,2022-03-09,270
119,수원,2022-03-10,250
119,수원,2022-03-11,270
119,수원,2022-03-12,200
119,수원,2022-03-13,270
119,수원,2022-03-14,270
119,수원,2022-03-15,270
119,수원,2022-03-16,270
119,수원,2022-03-17,90
119,수원,2022-03-18,90
119,수원,2022-03-19,110
119,수원,2022-03-20,290
119,수원,2022-03-21,290
119,수원,2022-03-22,290
119,수원,2022-03-23,270
119,수원,2022-03-24,140
119,수원,2022-03-25,110
119,수원,2022-03-26,270
119,수원,2022-03-27,270
119,수원,2022-03-28,270
119,수원,2022-03-29,270
119,수원,2022-03-30,140
119,수원,2022-03-31,250
119,수원,2022-04-01,270
119,수원,2022-04-02,140
119,수원,2022-04-03,250
119,수원,2022-04-04,270
119,수원,2022-04-05,290
119,수원,2022-04-06,250
119,수원,2022-04-07,270
119,수원,2022-04-08,250
119,수원,2022-04-09,200
119,수원,2022-04-10,290
119,수원,2022-04-11,250
119,수원,2022-04-12,230
119,수원,2022-04-13,90
119,수원,2022-04-14,90
119,수원,2022-04-15,290
119,수원,2022-04-16,270
119,수원,2022-04-17,270
119,수원,2022-04-18,140
119,수원,2022-04-19,250
119,수원,2022-04-20,290
119,수원,2022-04-21,250
119,수원,2022-04-22,250
119,수원,2022-04-23,110
119,수원,2022-04-24,290
119,수원,2022-04-25,140
119,수원,2022-04-26,270
119,수원,2022-04-27,270
119,수원,2022-04-28,160
119,수원,2022-04-29,90
119,수원,2022-04-30,270
119,수원,2022-05-01,270
119,수원,2022-05-02,270
119,수원,2022-05-03,270
119,수원,2022-05-04,250
119,수원,2022-05-05,290
119,수원,2022-05-06,290
119,수원,2022-05-07,250
119,수원,2022-05-08,90
119,수원,2022-05-09,110
119,수원,2022-05-10,110
119,수원,2022-05-11,250
119,수원,2022-05-12,270
119,수원,2022-05-13,270
119,수원,2022-05-14,270
119,수원,2022-05-15,270
119,수원,2022-05-16,250
119,수원,2022-05-17,160
119,수원,2022-05-18,250
119,수원,2022-05-19,180
119,수원,2022-05-20,250
119,수원,2022-05-21,270
119,수원,2022-05-22,290
119,수원,2022-05-23,250
119,수원,2022-05-24,270
119,수원,2022-05-25,270
119,수원,2022-05-26,250
119,수원,2022-05-27,270
119,수원,2022-05-28,250
119,수원,2022-05-29,140
119,수원,2022-05-30,270
119,수원,2022-05-31,230
119,수원,2022-06-01,250
119,수원,2022-06-02,270
119,수원,2022-06-03,290
119,수원,2022-06-04,110
119,수원,2022-06-05,110
119,수원,2022-06-06,90
119,수원,2022-06-07,90
119,수원,2022-06-08,140
119,수원,2022-06-09,270
119,수원,2022-06-10,340
119,수원,2022-06-11,320
119,수원,2022-06-12,90
119,수원,2022-06-13,110
119,수원,2022-06-14,110
119,수원,2022-06-15,110
119,수원,2022-06-16,250
119,수원,2022-06-17,270
119,수원,2022-06-18,270
119,수원,2022-06-19,250
119,수원,2022-06-20,270
119,수원,2022-06-21,290
119,수원,2022-06-22,250
119,수원,2022-06-23,230
119,수원,2022-06-24,270
119,수원,2022-06-25,200
119,수원,2022-06-26,180
119,수원,2022-06-27,200
119,수원,2022-06-28,200
119,수원,2022-06-29,200
119,수원,2022-06-30,140
119,수원,2022-07-01,110
119,수원,2022-07-02,250
119,수원,2022-07-03,270
119,수원,2022-07-04,320
119,수원,2022-07-05,250
119,수원,2022-07-06,110
119,수원,2022-07-07,230
119,수원,2022-07-08,270
119,수원,2022-07-09,250
119,수원,2022-07-10,250
119,수원,2022-07-11,160
119,수원,2022-07-12,110
119,수원,2022-07-13,140
119,수원,2022-07-14,270
119,수원,2022-07-15,250
119,수원,2022-07-16,250
119,수원,2022-07-17,270
119,수원,2022-07-18,110
119,수원,2022-07-19,270
119,수원,2022-07-20,250
119,수원,2022-07-21,320
119,수원,2022-07-22,270
119,수원,2022-07-23,160
119,수원,2022-07-24,110
119,수원,2022-07-25,250
119,수원,2022-07-26,250
119,수원,2022-07-27,140
119,수원,2022-07-28,110
119,수원,2022-07-29,110
119,수원,2022-07-30,110
119,수원,2022-07-31,110
119,수원,2022-08-01,110
119,수원,2022-08-02,140
119,수원,2022-08-03,270
119,수원,2022-08-04,250
119,수원,2022-08-05,270
119,수원,2022-08-06,250
119,수원,2022-08-07,200
119,수원,2022-08-08,180
119,수원,2022-08-09,200
119,수원,2022-08-10,250
119,수원,2022-08-11,250
119,수원,2022-08-12,250
119,수원,2022-08-13,160
119,수원,2022-08-14,160
119,수원,2022-08-15,200
119,수원,2022-08-16,270
119,수원,2022-08-17,270
119,수원,2022-08-18,140
119,수원,2022-08-19,160
119,수원,2022-08-20,270
119,수원,2022-08-21,160
119,수원,2022-08-22,250
119,수원,2022-08-23,250
119,수원,2022-08-24,110
119,수원,2022-08-25,140
119,수원,2022-08-26,270
119,수원,2022-08-27,320
119,수원,2022-08-28,110
119,수원,2022-08-29,90
119,수원,2022-08-30,90
119,수원,2022-08-31,20
119,수원,2022-09-01,250
119,수원,2022-09-02,90
119,수원,2022-09-03,90
119,수원,2022-09-04,110
119,수원,2022-09-05,360
119,수원,2022-09-06,270
119,수원,2022-09-07,270
119,수원,2022-09-08,270
119,수원,2022-09-09,90
119,수원,2022-09-10,110
119,수원,2022-09-11,110
119,수원,2022-09-12,320
119,수원,2022-09-13,50
119,수원,2022-09-14,90
119,수원,2022-09-15,110
119,수원,2022-09-16,90
119,수원,2022-09-17,320
119,수원,2022-09-18,50
119,수원,2022-09-19,360
119,수원,2022-09-20,70
119,수원,2022-09-21,160
119,수원,2022-09-22,90
119,수원,2022-09-23,270
119,수원,2022-09-24,270
119,수원,2022-09-25,250
119,수원,2022-09-26,290
119,수원,2022-09-27,320
119,수원,2022-09-28,110
119,수원,2022-09-29,250
119,수원,2022-09-30,250
119,수원,2022-10-01,270
119,수원,2022-10-02,110
119,수원,2022-10-03,200
119,수원,2022-10-04,290
119,수원,2022-10-05,250
119,수원,2022-10-06,50
119,수원,2022-10-07,320
119,수원,2022-10-08,90
119,수원,2022-10-09,90
119,수원,2022-10-10,290
119,수원,2022-10-11,320
119,수원,2022-10-12,290
119,수원,2022-10-13,110
119,수원,2022-10-14,290
119,수원,2022-10-15,250
119,수원,2022-10-16,290
119,수원,2022-10-17,320
119,수원,2022-10-18,290
119,수원,2022-10-19,290
119,수원,2022-10-20,290
119,수원,2022-10-21,250
119,수원,2022-10-22,270
119,수원,2022-10-23,320
119,수원,2022-10-24,320
119,수원,2022-10-25,90
119,수원,2022-10-26,90
119,수원,2022-10-27,270
119,수원,2022-10-28,180
119,수원,2022-10-29,110
119,수원,2022-10-30,110
119,수원,2022-10-31,110
119,수원,2022-11-01,270
119,수원,2022-11-02,270
119,수원,2022-11-03,290
119,수원,2022-11-04,320
119,수원,2022-11-05,270
119,수원,2022-11-06,110
119,수원,2022-11-07,140
119,수원,2022-11-08,320
119,수원,2022-11-09,290
119,수원,2022-11-10,290
119,수원,2022-11-11,110
119,수원,2022-11-12,160
119,수원,2022-11-13,270
119,수원,2022-11-14,250
119,수원,2022-11-15,160
119,수원,2022-11-16,320
119,수원,2022-11-17,110
119,수원,2022-11-18,320
119,수원,2022-11-19,90
119,수원,2022-11-20,290
119,수원,2022-11-21,290
119,수원,2022-11-22,110
119,수원,2022-11-23,270
119,수원,2022-11-24,270
119,수원,2022-11-25,140
119,수원,2022-11-26,290
119,수원,2022-11-27,110
119,수원,2022-11-28,140
119,수원,2022-11-29,320
119,수원,2022-11-30,320
119,수원,2022-12-01,320
119,수원,2022-12-02,290
119,수원,2022-12-03,320
119,수원,2022-12-04,320
119,수원,2022-12-05,320
119,수원,2022-12-06,110
119,수원,2022-12-07,270
119,수원,2022-12-08,270
119,수원,2022-12-09,270
119,수원,2022-12-10,290
119,수원,2022-12-11,290
119,수원,2022-12-12,160
119,수원,2022-12-13,290
119,수원,2022-12-14,320
119,수원,2022-12-15,140
119,수원,2022-12-16,320
119,수원,2022-12-17,320
119,수원,2022-12-18,320
119,수원,2022-12-19,230
119,수원,2022-12-20,90
119,수원,2022-12-21,90
119,수원,2022-12-22,320
119,수원,2022-12-23,320
119,수원,2022-12-24,250
119,수원,2022-12-25,290
119,수원,2022-12-26,290
119,수원,2022-12-27,290
119,수원,2022-12-28,290
119,수원,2022-12-29,250
119,수원,2022-12-30,270
119,수원,2022-12-31,140
